ID,Sampling day,Season,Species.code,Incub. Container,Vol. pre-filtered water (L),Numb.ind,Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Temp,Group dry mass (g),Mass,Ind. dry mass (g),Notes,SRP (ug/L),P excretion (ug),P.excretion.rate,NH4 (ug/L),N excretion (ug),N.excretion.rate,TDP (ug/L)...22,P excretion 2 (ug),P.excretion.rate.t,TDN (ug/L)...25,N excretion 2 (ug),N.excretion.rate.t,BodyC,BodyN,BodyP,BodyCN,BodyCP,BodyNP,d13C,d15N,pH,Specfic Conductance ( µS),Conductivity ( µS),AmTDP,AmTDN,NO3 (ug/L),Chlorophyll-a (ug/L),K (ug/L),Ca (ug/L),V (ug/L),Mn (ug/L),Fe (ug/L),Cu (ug/L),Zn (ug/L),Sr (ug/L),Mo (ug/L),Ba (ug/L),DOC (mg/L),A254,A280,A350,A440,S275to295,S350to400,SR,BA,FI,HIX,HIX.ohno,PeakA,PeakB,PeakC,PeakD,PeakE,PeakM,PeakN,PeakP,PeakT,C1,C2,C3,C4,C5,C6,C7,C.SUM,C1.PER,C2.PER,C3.PER,C4.PER,C5.PER,C6.PER,C7.PER,Taxo.rank,massnorm.N.excr,massnorm.P.excr,massnorm.NP.excr,masscorr.N.excr,masscorr.P.excr,masscorr.NP.excr,massnorm.N.excr.t,massnorm.P.excr.t,massnorm.NP.excr.t,masscorr.N.excr.t,masscorr.P.excr.t,masscorr.NP.excr.t,log10.masscorr.N.excr,log10.masscorr.P.excr,log10.masscorr.NP.excr
122,SD2,S,GF,4L WP,6,1,11.34,12.04,30,26,NA,1070,267.5,± 5g for the weight due to the wind,163.85983,934.59429,1869.18858,724.10436,4201.15146,8402.30292,201.487887,1158.009017,2316.018033,1110.019487,5490.709353,10981.41871,NA,NA,NA,NA,NA,NA,NA,NA,8.51,N/A,N/A,14.50527348,432.0488477,220.4064133,8.253395688,1103.229605,25368.42089,0.369395,1.833015,35.35129,8.23649,29.49688,98.296405,0.91332,69.07408,2.275,2.701898181,1.770289913,0.393866708,0.099628864,0.024628758,0.017257045,1.427171211,0.843311986,1.348166082,1.716002536,0.631811831,0.264314887,0.209042728,0.132097259,0.079682985,0.040309371,0.185796841,0.179340355,NA,0.239241757,0.12357311,0.121185763,0.028472234,0.064684152,0.043574133,0.068814232,0.206724786,0.657028411,18.80787923,18.44452401,4.333486009,9.84495513,6.632001316,10.47355504,31.46359927,Fish,13.547932722858635,7.8287938484220945,0.7815279528546112,7.852619551401869,1.7469052149532711,2.030072543822128,17.706517284742343,9.70026669518013,0.8243579200717966,10.263008140186916,2.164502834579439,2.1413263258305943,0.8950145569927206,0.24226934130833827,0.3075115575283477
125,SD3,S,WP,4L WP,2,1,12.25,13.04,39,25,NA,40,10,"± 5g for the weight due to the wind. Fish was upside down during the incubation due to bag floating in the water and not leaving enough water for the fish to stand. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",117.55854,225.21765,346.4886923,761.06412,1491.92496,2295.269169,149.185536,288.9008445,444.4628377,1224.123525,2237.090194,3441.677222,48.13024135,13.73628115,NA,3.589797468,NA,NA,-23.61529978,12.93145454,8.49,N/A,N/A,14.27244405,483.6804172,247.4617148,12.20344598,1214.399805,25948.33868,0.412365,10.04558,44.27296,17.441475,36.730185,106.54972,1.13458,78.850655,2.785,2.890536497,1.987586475,0.458108039,0.110350155,0.021620846,0.016816158,1.285718582,0.992564023,1.376004719,3.032565872,0.75201893,0.239664777,0.121883668,0.119878817,0.055794801,0.016066628,0.131904636,0.126780745,NA,0.134618177,0.090759504,0.067309829,0.099639696,0.010790832,0.01556161,0.075151658,0.116056028,0.475269157,19.09644309,14.16246528,20.96489837,2.270467471,3.274273124,15.81244155,24.41901111,Fish,76.5656405281367,19.148250017816217,1.805806336040246,57.381729225,8.6622173075,2.991650798806672,114.80754612686043,24.5626646093803,2.110869078869462,86.04193054999999,11.1115709425,3.4970434204055123,1.7587736317726426,0.9376290745986638,0.47591089901794403
126,SD3,S,DM,0.5L WP,0.3,10,12.34,13.42,68,25,0.0469,0.00469,0.00469,"± 5g for the weight due to the wind.For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",17.72384,3.8322375,0.338138603,60.65064,13.6647,1.205708824,25.5684195,6.249991725,0.551469858,355.7733014,75.05846202,6.622805473,47.41657726,10.93176059,1.333496227,5.060423677,91.8583961,18.15231332,-25.89124169,9.176795153,8.49,N/A,N/A,14.27244405,483.6804172,247.4617148,12.20344598,1214.399805,25948.33868,0.412365,10.04558,44.27296,17.441475,36.730185,106.54972,1.13458,78.850655,2.785,2.890536497,1.987586475,0.458108039,0.110350155,0.021620846,0.016816158,1.285718582,0.992564023,1.376004719,3.032565872,0.75201893,0.239664777,0.121883668,0.119878817,0.055794801,0.016066628,0.131904636,0.126780745,NA,0.134618177,0.090759504,0.067309829,0.099639696,0.010790832,0.01556161,0.075151658,0.116056028,0.475269157,19.09644309,14.16246528,20.96489837,2.270467471,3.274273124,15.81244155,24.41901111,Dreissenid,169.03846997952377,22.758364305941914,3.3543691083444727,257.08077270788914,72.09778315565032,1.6103268234405432,928.5068516077611,37.11659012239445,11.297526888565987,1412.112041151386,117.58419147121536,5.423586373348605,2.4100695965996044,1.8579219113481453,0.2069140270954242
127,SD3,S,DM,0.5L WP,0.3,10,12.39,14.08,89,25,0.0504,0.0504,0.0504,"± 5g for the weight due to the wind.For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",14.81527,2.9596665,0.199528079,64.03428,14.679792,0.989648899,21.9261945,5.157324225,0.347684779,293.1214316,56.26290107,3.793004566,46.66773926,10.92412919,1.373168117,4.984101169,87.79575127,17.615573,-25.71436521,9.305903626,8.49,N/A,N/A,14.27244405,483.6804172,247.4617148,12.20344598,1214.399805,25948.33868,0.412365,10.04558,44.27296,17.441475,36.730185,106.54972,1.13458,78.850655,2.785,2.890536497,1.987586475,0.458108039,0.110350155,0.021620846,0.016816158,1.285718582,0.992564023,1.376004719,3.032565872,0.75201893,0.239664777,0.121883668,0.119878817,0.055794801,0.016066628,0.131904636,0.126780745,NA,0.134618177,0.090759504,0.067309829,0.099639696,0.010790832,0.01556161,0.075151658,0.116056028,0.475269157,19.09644309,14.16246528,20.96489837,2.270467471,3.274273124,15.81244155,24.41901111,Dreissenid,15.545243403572202,2.0823311181602455,3.3714294732538317,19.6358908531746,3.9588904563492062,2.2399765220593983,59.57989673803573,3.628536085000688,7.415401007305394,75.2580271031746,6.89850751984127,4.926789745949734,1.2930506093926042,0.597573484863784,0.3502434663727855
128,SD3,S,DM,0.5L WP,0.3,10,12.47,14.15,88,25,0.0481,0.0481,0.0481,"± 5g for the weight due to the wind. 1 mussel looking dead as shell broken up. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",12.6928,2.3229255,0.158381284,55.44504,12.10302,0.825205909,9.178407,1.332987975,0.090885544,219.5728812,34.19833595,2.331704724,43.39079031,10.2791689,1.297009076,4.925980006,86.42412532,17.54884933,-25.33933701,9.525791494,8.49,N/A,N/A,14.27244405,483.6804172,247.4617148,12.20344598,1214.399805,25948.33868,0.412365,10.04558,44.27296,17.441475,36.730185,106.54972,1.13458,78.850655,2.785,2.890536497,1.987586475,0.458108039,0.110350155,0.021620846,0.016816158,1.285718582,0.992564023,1.376004719,3.032565872,0.75201893,0.239664777,0.121883668,0.119878817,0.055794801,0.016066628,0.131904636,0.126780745,NA,0.134618177,0.090759504,0.067309829,0.099639696,0.010790832,0.01556161,0.075151658,0.116056028,0.475269157,19.09644309,14.16246528,20.96489837,2.270467471,3.274273124,15.81244155,24.41901111,Dreissenid,13.532502322908567,1.7146401554760478,3.5642771122795387,17.156048004158006,3.2927501871101876,2.3530156272920517,38.23748624401438,0.9839294098328257,17.55059052219018,48.476189688149695,1.8895123492723493,11.586308377831438,1.234417252763571,0.5175587831033519,0.3716248115041845
130,SD3,S,YP,4L WP,3,1,12.56,13.32,36,25,NA,48,12,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",18.82438,41.623995,69.373325,657.99324,1928.6748,3214.458,50.0546115,135.9584933,226.5974888,674.0025544,1705.272379,2842.120632,44.8495199,13.60623118,NA,3.291141816,NA,NA,-22.95776897,13.28049429,8.49,N/A,N/A,14.27244405,483.6804172,247.4617148,12.20344598,1214.399805,25948.33868,0.412365,10.04558,44.27296,17.441475,36.730185,106.54972,1.13458,78.850655,2.785,2.890536497,1.987586475,0.458108039,0.110350155,0.021620846,0.016816158,1.285718582,0.992564023,1.376004719,3.032565872,0.75201893,0.239664777,0.121883668,0.119878817,0.055794801,0.016066628,0.131904636,0.126780745,NA,0.134618177,0.090759504,0.067309829,0.099639696,0.010790832,0.01556161,0.075151658,0.116056028,0.475269157,19.09644309,14.16246528,20.96489837,2.270467471,3.274273124,15.81244155,24.41901111,Fish,90.6395523217508,3.322600137011,12.319866876288442,66.967875,1.4452776041666666,20.925776725815282,80.14058411367996,10.852771541990075,3.334864436956011,59.2108465,4.720781016666667,5.664397945152708,1.8258665182819154,0.15995127295998757,1.3206815871658932
132,SD4,S,WP,1L WP,0.5,1,11.01,11.34,33,23.3,NA,41,10.25,"± 5g for the weight due to the wind. Fish upside down in the bag. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",323.35952,158.5760225,288.3200409,1042.4268,508.52205,924.5855455,644.356539,1277.057516,2321.922755,3538.919241,1689.146667,3071.175758,48.13024135,13.73628115,NA,3.589797468,NA,NA,-23.61529978,12.93145454,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,30.148242382946982,15.627769692926899,0.871227023257213,22.550866963414634,7.032196119512195,1.4482335712094823,100.14276299630397,125.85484500708647,0.35934861253270134,74.90672580487805,56.63226231707317,0.5973422661888236,1.3531632428964329,0.8470909741866247,0.16083861055377355
133,SD4,S,WP,1L WP,0.7,1,11.03,11.36,33,23.3,NA,56,14,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",225.01841,153.1676545,278.4866445,889.12188,604.617426,1099.304411,441.0912615,217.6317401,395.694073,2023.746403,1304.184347,2371.244267,48.13024135,13.73628115,NA,3.589797468,NA,NA,-23.61529978,12.93145454,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,26.891532140055528,11.817866987639045,1.0276442368714442,19.630435910714287,4.972975794642857,1.7827068779976811,58.006127129014956,16.7916846817088,1.560076667361157,42.343647625,7.065965589285715,2.706344574631572,1.2929299435896071,0.6966163453615989,0.25107994007197343
134,SD4,S,GS,4L WP,6,1,11.08,11.38,30,23.3,NA,524,131,"± 5g for the weight due to the wind. Fish upside down in the bag. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",143.26401,822.33921,1644.67842,627.80076,3614.50836,7229.01672,319.722339,219.7261904,439.4523809,1433.551471,7637.553382,15275.10676,51.79411588,11.13641949,NA,5.082159953,NA,NA,-24.14537322,11.34382714,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,22.509421721456732,12.064320980259017,0.8426123036841525,13.795833435114503,3.1386992748091602,1.98501858398987,47.563013507750554,3.2235448062343073,6.663493733625544,29.15096709923664,0.838649581870229,15.69779937666903,1.1397479422445458,0.49674970705160815,0.29776457703690296
135,SD4,S,GS,4L WP,6,1,11.12,11.46,34,23.3,NA,614,153.5,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",316.59906,1862.34951,3286.499135,508.59252,2899.25892,5116.339271,585.332139,3477.026147,6135.928494,1992.813138,10993.123380000001,19399.62949,51.79411588,11.13641949,NA,5.082159953,NA,NA,-24.14537322,11.34382714,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,13.765421877071088,21.287308534966513,0.2920351404603665,8.332800115635179,5.352604454397394,0.7030596197203977,52.19436594096799,39.743629203867236,0.5930925183937927,31.59548776872964,9.993368882736156,1.427839813330763,0.9207909642428124,0.7285651511697948,-0.15300784508301707
136,SD4,S,GS,4L WP,5,1,11.16,11.49,33,23.3,NA,216,54,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",135.08857,644.405475,1171.646318,338.62968,1566.2349,2847.699818,310.130874,1825.818557,3319.670103,1171.546251,5054.601716,9190.184938,51.79411588,11.13641949,NA,5.082159953,NA,NA,-24.14537322,11.34382714,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,20.070788125371507,17.23191586036409,0.5260138784787189,13.183795453703704,5.424288509259259,1.0976503425691475,64.77306826992903,48.82384301493805,0.5991407395619394,42.54715249074074,15.368843069444445,1.2502465522949158,1.1200404563359825,0.7343427809045481,0.04046401727539951
137,SD4,S,GS,4L WP,4,1,11.18,11.5,32,23.3,NA,154,38.5,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",168.96948,651.04802,1220.715038,378.45252,1412.27928,2648.02365,377.271129,1857.216739,3482.2813849999998,1042.030018,3525.616442,6610.530828,NA,NA,NA,NA,NA,NA,NA,NA,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,25.493933800180177,23.41469571863273,0.4917163817330271,17.194958766233768,7.926721025974026,0.9796566857621498,63.64310051123684,66.79409731039452,0.43030816418711637,42.925524857142854,22.612216785714285,0.8573118278024434,1.23540113871467,0.8990935738472338,-0.008926093288598431
138,SD4,S,WP,1L WP,0.5,1,11.27,11.57,30,23.3,NA,41,10.25,"± 5g for the weight due to the wind. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",253.63245,123.7124875,247.424975,749.35152,361.98441,723.96882,586.807749,2323.919871,4647.839742,2859.535183,1349.454638,2698.909276,48.13024135,13.73628115,NA,3.589797468,NA,NA,-23.61529978,12.93145454,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,23.60667173447188,13.411140320000543,0.7949419141938407,17.657776097560976,6.034755487804878,1.3214254569295654,88.00415647686756,251.92618879657206,0.15775975015661853,65.82705551219512,113.36194492682927,0.26224274530449576,1.2469360056189294,0.7806596783358793,0.12104266912701539
139,SD4,S,WP,4L WP,3,2,11.21,11.51,30,23.3,NA,149,37.25,"± 5g for the weight due to the wind. Fish upside down in the bag. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",109.93337,311.177685,311.177685,580.69008,1665.92214,1665.92214,279.880869,137.0265439,137.0265439,1200.466749,3119.522523,3119.522523,48.13024135,13.73628115,NA,3.589797468,NA,NA,-23.61529978,12.93145454,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Fish,16.534207307506566,6.125403513797069,1.2190317499673806,11.180685503355704,2.0884408389261746,2.417756704480748,30.961130089619868,2.697310616886068,5.183847110299536,20.93639277181208,0.919641234228188,10.281340995642834,1.0484684315645374,0.31982217713917155,0.38341259626933116
143,SD4,S,DM,0.5L WP,0.2,5,11.55,13.34,99,23.3,0.0477,0.00954,0.00954,"± 5g for the weight due to the wind + group includes one big mussel. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",12.06392,1.171289,0.141974424,88.76088,12.675636,1.536440727,8.3771175,0.50986725,0.061802091,310.6520312,30.00522469,3.636996932,45.64230903,11.00170615,1.152525546,4.840205834,102.3051495,21.13698984,-23.65066719,6.687422403,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Dreissenid,111.94233323936163,5.472586163480972,9.237790068149847,161.05248710691825,14.882015094339621,4.887334195874876,264.98511488135,2.3822408188167183,50.23450866005725,381.2365756813417,6.478206603773585,26.57700923879535,2.2069674359453426,1.1726617406924016,0.689072037096906
144,SD4,S,DM,0.5L WP,0.2,5,11.58,13.3,92,23.3,0.0774,0.01548,0.01548,"± 5g for the weight due to the wind + group includes one big mussel. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",13.63612,1.485729,0.193790739,70.80156,9.083772,1.184839826,25.1313525,3.86071425,0.503571424,615.989885,91.07279546,11.87906028,46.27452065,10.8960368,1.416283327,4.954766002,84.40578904,17.03538987,-24.37444242,6.979933788,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Dreissenid,55.252544403998,5.108557427112508,4.884502590980225,76.54004043927648,12.518781589147286,2.761168858938194,553.9553036584617,13.27474961616624,18.845806525636107,767.3811550387596,32.53045374677002,10.653378339127443,1.8838886873443204,1.0975620625118439,0.441092966676442
145,SD4,S,DM,0.5L WP,0.2,9,12.04,13.34,90,23.3,0.0569,0.006322222,0.006322222,"± 5g for the weight due to the wind + group includes one big mussel. For all values under detection limit (negative value), divide instrument detection limit by 2 (=lowest standard used for standard curve)",10.02006,0.762517,0.056482741,77.30856,10.385172,0.769272,12.383565,1.31115675,0.097122722,316.2572776,31.12627396,2.305649923,45.41677012,11.15522849,1.098260748,4.749969539,106.8295088,22.49089129,-23.81169154,7.219994855,8.47,N/A,N/A,11.1059638,349.5018751,154.2622436,6.512968433,977.210135,23667.10218,0.34913,7.119425,12.855995,3.67223,27.063825,91.942085,0.70596,53.014785,2.269,2.176298686,1.364700119,0.293021728,0.080565156,0.02675219,0.016297523,1.641488136,0.608124219,1.549843831,3.202190583,0.76202888,0.169395869,0.04177961,0.082216389,0.042639602,0.010513904,0.099945088,0.077852128,NA,0.06865811,0.058816906,0.038127227,0.061890641,0.009647798,0.007502749,0.065927326,0.075172654,0.3170853,18.54923762,12.0242809,19.51860925,3.042650647,2.366161016,20.79166885,23.70739172,Dreissenid,81.89676620641325,3.0071466877434,12.299245827292143,121.67747352117657,8.934001526678438,6.150784383681423,245.45969786728972,5.170823274439232,21.43812714055632,364.68980731774366,15.36211825525899,10.721088063701375,2.085210183562998,0.9510460223498297,0.7889305030571336
200,FD1,F,LP,1L WP,0.3,1,17.32,18.13,41,16.2,3,3,0.75,from minnow traps set 32h prior so been starved for that long + filtered water 5h later,35.455257,7.332511275,10.7305043,111.78209,28.407078,41.57133366,30.95294632,5.094274524,7.455035888,656.8723074,28.79579542,42.14018841,41.27,11.66,NA,3.540108709,NA,NA,-19.86,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fish,15.100015369299909,4.52998702725243,1.5053821873348658,13.85711122,3.5768347666666664,1.7496056252604355,15.306641299036782,3.1472160968558858,2.1964417132334493,14.04672947,2.485011962666667,2.552778164482872,1.1416727027162585,0.553498878202546,0.24294016635767796
201,FD1,F,LP,1L WP,0.3,1,17.34,18.15,41,16.2,2,2,0.5,from minnow traps set 32h prior so been starved  for that long + filtered water 5h later,25.4040045,4.317135525,6.317759305,148.56292,39.441327,57.71901512,20.930644,2.087583826,3.055000721,805.2441259,73.30734099,107.2790356,48.02,13.57,NA,3.538577948,NA,NA,-18.68,8.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fish,30.46670960118053,3.6666145863415394,3.752551256949875,28.85950756,3.1588796525,4.125933061275024,56.62673240568468,1.7730194621433935,14.4236222827507,53.6395178,1.5275003605,15.858784055121879,1.46028891630012,0.4995330803999979,0.6155221777440875
202,FD1,F,LP,1L WP,0.3,1,17.36,18.17,41,16.2,3,3,0.75,from minnow traps set 32h prior so been starved  for that long + filtered water 5h later,18.8339175,2.346109425,3.433330866,104.35124,26.177823,38.30900927,19.60067023,1.688591695,2.471109798,487.6137809,-21.98176254,-32.16843298,50.46,13.48,NA,3.742524072,NA,NA,-20.05,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fish,13.9150365848439,1.4494141047262197,4.335689883300598,12.769669756666666,1.144443622,5.039084076474507,-11.68458621936581,1.0432030979062534,-5.058372541368976,-10.722810993333333,0.823703266,-5.8790100796332885,1.1061796658842529,0.05859440316401141,0.7023516045642068
203,FD1,F,LP,1L WP,0.3,1,17.37,18.18,41,16.2,4,4,1,from minnow traps set 32h prior so been starved  for that long + filtered water 5h later,16.3823925,1.610651925,2.357051598,192.6722,52.674111,77.08406488,17.13071894,0.94760631,1.386740941,769.7612576,62.66248047,91.70119093,44.83,13.22,NA,3.391624771,NA,NA,-17.39,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fish,21.477211325668208,0.793914001398452,12.21717433235093,19.27101622,0.5892628995,14.769366255045904,25.54984430939183,0.46708907446342834,24.70329535921362,22.9252977325,0.34668523525,29.863862701924283,1.2849046169440683,-0.22969090159897093,1.1693618603870046
