,Z1,,Z2,,Z3,,Z4,,Z5,,Z6,,Z7,,Z8,,Z9,,Z10,,Z11,,Z12,,Z13,,Z14,,Z15,,Z16,,Z17,,Z18,,Z19,,Z20,,Z21,,Z22,,Z23,,Z24,,Z25,,Z26,,Z27,,Z28,,Z29,,Z30,,Z31,,Z32,,Z33,,Z34,,Z35,,Z36,,Z37,,Z38,,Z39,,Z40,,Z41,,Z42,,Z43,,Z44,,Z45,,Z46,,Z47,,Z48,,Z49,,Z50,,Z51,,Z52,,Z53,,Z54,,Z55,,Z56,,Z57,,Z58,,Z59,,Z60,,Z61,,Z62,,Z63,,Z64,,Z65,,Z66,,Z67,,Z68,,Z69,,Z70,,Z71,,Z72,,Z73,,Z74,,Z75,,Z76,,Z77,,Z78,,Z79,,Z80,,Z81,,Z82,,Z83,,Z84,,Z85,,Z86,,Z87,,Z88,,Z89,,Z90,,Z91,,Z92,,Z93
203.9422607,-0.038641877,203.9422607,0.265564174,203.9422607,0.384222597,203.9422607,0.327368051,203.9422607,0.441833019,203.9422607,0.220021457,203.9422607,0.236422926,203.9422607,0.680164456,203.9422607,0.698066235,203.9422607,0.55760318,203.9422607,0.57178539,203.9422607,0.560669959,203.9422607,0.505450606,203.9422607,0.402154267,203.9422607,0.525862455,203.9422607,0.429587394,203.9422607,0.466736496,203.9422607,0.472704053,203.9422607,0.52321142,203.9422607,0.700231135,203.9422607,0.710792899,203.9422607,0.612424195,203.9422607,0.601502359,203.9422607,0.528945983,203.9422607,0.42803672,203.9422607,0.642986178,203.9422607,0.620967209,203.9422607,1.010572314,203.9422607,0.992042244,203.9422607,0.729645968,203.9422607,0.729426026,203.9422607,1.208642721,203.9422607,1.208160877,203.9422607,0.569362402,203.9422607,0.583319783,203.9422607,0.244502068,203.9422607,0.398106396,203.9422607,0.072666258,203.9422607,0.12542671,203.9422607,0.360079795,203.9422607,0.392935634,203.9422607,1.377634406,203.9422607,1.331313491,203.9422607,0.196516573,203.9422607,0.225226536,203.9422607,0.768336773,203.9422607,0.824138761,203.9422607,0.630613565,203.9422607,0.543597996,203.9422607,0.135338366,203.9422607,0.20775488,203.9422607,0.598871827,203.9422607,0.688606262,203.9422607,0.151043624,203.9422607,0.223509297,203.9422607,0.629306436,203.9422607,0.608612537,203.9422607,0.837458849,203.9422607,0.83789587,203.9422607,0.527607203,203.9422607,0.536688745,203.9422607,0.225023612,203.9422607,0.362726897,203.9422607,0.320796341,203.9422607,0.308316231,203.9422607,0.404969007,203.9422607,0.392148882,203.9422607,0.664977312,203.9422607,0.578813314,203.9422607,0.496050537,203.9422607,0.550924063,203.9422607,0.480537325,203.9422607,0.492328942,203.9422607,0.22820437,203.9422607,0.234154716,203.9422607,0.05826024,203.9422607,0.036653239,203.9422607,0.457000375,203.9422607,0.46208933,203.9422607,0.102496706,203.9422607,0.073793732,203.9422607,0.010223146,203.9422607,-0.007465639,203.9422607,-0.108007282,203.9422607,-0.059277862,203.9422607,1.159796953,203.9422607,1.16655004,203.9422607,0.002634833,203.9422607,0.01095056,203.9422607,0.618845999,203.9422607,0.640504003,203.9422607,0.876970649,203.9422607,0.850077093
203.7849426,-0.019251106,203.7849426,0.29273358,203.7849426,0.391640693,203.7849426,0.319504947,203.7849426,0.441719413,203.7849426,0.194897622,203.7849426,0.228659034,203.7849426,0.686504602,203.7849426,0.697279573,203.7849426,0.56514883,203.7849426,0.572675586,203.7849426,0.518757045,203.7849426,0.518024802,203.7849426,0.402486295,203.7849426,0.522077978,203.7849426,0.415250808,203.7849426,0.478502363,203.7849426,0.478775889,203.7849426,0.504398167,203.7849426,0.689734221,203.7849426,0.699939847,203.7849426,0.602121294,203.7849426,0.599767089,203.7849426,0.527301312,203.7849426,0.417218864,203.7849426,0.646379411,203.7849426,0.609677732,203.7849426,0.990689695,203.7849426,0.973274529,203.7849426,0.724180043,203.7849426,0.722584903,203.7849426,1.155278683,203.7849426,1.182728052,203.7849426,0.545404971,203.7849426,0.571467221,203.7849426,0.239018604,203.7849426,0.383768588,203.7849426,0.084132388,203.7849426,0.136958495,203.7849426,0.39751026,203.7849426,0.383296937,203.7849426,1.301442742,203.7849426,1.30885458,203.7849426,0.191226974,203.7849426,0.215732187,203.7849426,0.748998702,203.7849426,0.820120096,203.7849426,0.630715847,203.7849426,0.526759923,203.7849426,0.132783026,203.7849426,0.203775153,203.7849426,0.57427448,203.7849426,0.687316716,203.7849426,0.189013854,203.7849426,0.198600531,203.7849426,0.598440588,203.7849426,0.609446526,203.7849426,0.831674695,203.7849426,0.822941363,203.7849426,0.528050125,203.7849426,0.534253955,203.7849426,0.217997894,203.7849426,0.347448945,203.7849426,0.321922898,203.7849426,0.330404282,203.7849426,0.422547698,203.7849426,0.389915109,203.7849426,0.669292033,203.7849426,0.572375417,203.7849426,0.481020629,203.7849426,0.540146232,203.7849426,0.470027924,203.7849426,0.481025398,203.7849426,0.218839333,203.7849426,0.237923756,203.7849426,0.057146344,203.7849426,0.066801846,203.7849426,0.458122462,203.7849426,0.453144848,203.7849426,0.115219034,203.7849426,0.069181822,203.7849426,-0.003543376,203.7849426,-0.021061113,203.7849426,-0.116782881,203.7849426,-0.030352306,203.7849426,1.133549094,203.7849426,1.122514963,203.7849426,-0.002229727,203.7849426,0.002179051,203.7849426,0.610727549,203.7849426,0.624452829,203.7849426,0.851976216,203.7849426,0.828314245
203.6276093,-0.008629856,203.6276093,0.280137509,203.6276093,0.38186729,203.6276093,0.316108197,203.6276093,0.461009651,203.6276093,0.218651101,203.6276093,0.234300628,203.6276093,0.667115331,203.6276093,0.677056849,203.6276093,0.571887493,203.6276093,0.566287279,203.6276093,0.54242146,203.6276093,0.508819819,203.6276093,0.407902122,203.6276093,0.508712232,203.6276093,0.430599958,203.6276093,0.460228771,203.6276093,0.485743642,203.6276093,0.503744364,203.6276093,0.679324627,203.6276093,0.707313061,203.6276093,0.59065491,203.6276093,0.596604645,203.6276093,0.526288211,203.6276093,0.426165223,203.6276093,0.622326791,203.6276093,0.60028398,203.6276093,0.972028434,203.6276093,0.952892005,203.6276093,0.727122724,203.6276093,0.724875808,203.6276093,1.156961799,203.6276093,1.165291786,203.6276093,0.557428241,203.6276093,0.580363154,203.6276093,0.226460561,203.6276093,0.393835694,203.6276093,0.102343835,203.6276093,0.148563922,203.6276093,0.388250798,203.6276093,0.399061978,203.6276093,1.287282944,203.6276093,1.298912168,203.6276093,0.178334385,203.6276093,0.24304387,203.6276093,0.75385499,203.6276093,0.813606322,203.6276093,0.608566046,203.6276093,0.517783523,203.6276093,0.131610602,203.6276093,0.196894571,203.6276093,0.590046346,203.6276093,0.676536322,203.6276093,0.163742721,203.6276093,0.189360574,203.6276093,0.586234927,203.6276093,0.611823797,203.6276093,0.827607453,203.6276093,0.813670099,203.6276093,0.517334104,203.6276093,0.516242266,203.6276093,0.271279842,203.6276093,0.362621099,203.6276093,0.31037879,203.6276093,0.332549453,203.6276093,0.42536363,203.6276093,0.393710971,203.6276093,0.656845987,203.6276093,0.576721013,203.6276093,0.469710827,203.6276093,0.545920909,203.6276093,0.467550218,203.6276093,0.476769865,203.6276093,0.233157858,203.6276093,0.247858837,203.6276093,0.04400067,203.6276093,0.061514258,203.6276093,0.433381856,203.6276093,0.441526294,203.6276093,0.098604761,203.6276093,0.067150988,203.6276093,0.01476285,203.6276093,-0.018189583,203.6276093,-0.10982573,203.6276093,-0.039297994,203.6276093,1.121363521,203.6276093,1.120039225,203.6276093,-0.014570772,203.6276093,-0.001221754,203.6276093,0.61328274,203.6276093,0.615123987,203.6276093,0.845169663,203.6276093,0.827695191
203.4702759,-0.051300127,203.4702759,0.289953083,203.4702759,0.399666786,203.4702759,0.341194749,203.4702759,0.471760929,203.4702759,0.215948463,203.4702759,0.256420553,203.4702759,0.665629745,203.4702759,0.672114372,203.4702759,0.598398805,203.4702759,0.570186973,203.4702759,0.526931584,203.4702759,0.505961716,203.4702759,0.423826993,203.4702759,0.501530469,203.4702759,0.454399228,203.4702759,0.458443344,203.4702759,0.482837111,203.4702759,0.506928682,203.4702759,0.674372435,203.4702759,0.698524952,203.4702759,0.595682859,203.4702759,0.616168022,203.4702759,0.520481646,203.4702759,0.424804866,203.4702759,0.621484578,203.4702759,0.608336866,203.4702759,0.976875186,203.4702759,0.955969989,203.4702759,0.733067155,203.4702759,0.704791665,203.4702759,1.105465412,203.4702759,1.158611655,203.4702759,0.555330873,203.4702759,0.57915324,203.4702759,0.232958511,203.4702759,0.380429179,203.4702759,0.10316018,203.4702759,0.176668078,203.4702759,0.370857328,203.4702759,0.374746412,203.4702759,1.25234139,203.4702759,1.264711261,203.4702759,0.20407182,203.4702759,0.246864051,203.4702759,0.732376218,203.4702759,0.80039829,203.4702759,0.603016019,203.4702759,0.511620522,203.4702759,0.147237927,203.4702759,0.217424229,203.4702759,0.578816533,203.4702759,0.677824915,203.4702759,0.159052849,203.4702759,0.229620397,203.4702759,0.580563426,203.4702759,0.605533123,203.4702759,0.82283926,203.4702759,0.815762401,203.4702759,0.528793752,203.4702759,0.539923966,203.4702759,0.250515401,203.4702759,0.359380126,203.4702759,0.318723232,203.4702759,0.331727356,203.4702759,0.427969754,203.4702759,0.388538599,203.4702759,0.668559551,203.4702759,0.564905524,203.4702759,0.453742206,203.4702759,0.54982394,203.4702759,0.46976763,203.4702759,0.503139317,203.4702759,0.233778641,203.4702759,0.253255069,203.4702759,0.046782617,203.4702759,0.062143154,203.4702759,0.4490017,203.4702759,0.439626247,203.4702759,0.130102217,203.4702759,0.067496777,203.4702759,-0.00461934,203.4702759,-0.027531791,203.4702759,-0.099280447,203.4702759,-0.048855886,203.4702759,1.092290282,203.4702759,1.079915881,203.4702759,-0.008945477,203.4702759,0.015173035,203.4702759,0.603280067,203.4702759,0.609722018,203.4702759,0.841040134,203.4702759,0.801938951
203.3129578,-0.048168376,203.3129578,0.244252101,203.3129578,0.3383573,203.3129578,0.29547596,203.3129578,0.406173825,203.3129578,0.180890396,203.3129578,0.213022813,203.3129578,0.594088376,203.3129578,0.614671052,203.3129578,0.510990083,203.3129578,0.513343275,203.3129578,0.477312237,203.3129578,0.450147271,203.3129578,0.373254746,203.3129578,0.459305883,203.3129578,0.386827171,203.3129578,0.407444388,203.3129578,0.44427979,203.3129578,0.441517711,203.3129578,0.618688107,203.3129578,0.631083727,203.3129578,0.534253597,203.3129578,0.561448038,203.3129578,0.473849833,203.3129578,0.370101929,203.3129578,0.571684063,203.3129578,0.559682369,203.3129578,0.875954807,203.3129578,0.849083185,203.3129578,0.663162887,203.3129578,0.63675487,203.3129578,1.015862226,203.3129578,1.04060173,203.3129578,0.497951984,203.3129578,0.523925066,203.3129578,0.183594704,203.3129578,0.334492624,203.3129578,0.053346872,203.3129578,0.147400141,203.3129578,0.334985107,203.3129578,0.337059647,203.3129578,1.097989559,203.3129578,1.134122133,203.3129578,0.143227637,203.3129578,0.184515953,203.3129578,0.677382469,203.3129578,0.729099453,203.3129578,0.54654932,203.3129578,0.447519183,203.3129578,0.103548072,203.3129578,0.154218704,203.3129578,0.515154123,203.3129578,0.61022234,203.3129578,0.112110406,203.3129578,0.185100257,203.3129578,0.518018663,203.3129578,0.555748403,203.3129578,0.751799345,203.3129578,0.729862988,203.3129578,0.459781677,203.3129578,0.461898178,203.3129578,0.196693152,203.3129578,0.343894184,203.3129578,0.26317665,203.3129578,0.293853492,203.3129578,0.379770577,203.3129578,0.326917589,203.3129578,0.619609714,203.3129578,0.515035331,203.3129578,0.421740323,203.3129578,0.495214313,203.3129578,0.414841771,203.3129578,0.42573905,203.3129578,0.182783738,203.3129578,0.208874852,203.3129578,0.002402821,203.3129578,0.047122743,203.3129578,0.383480728,203.3129578,0.408787847,203.3129578,0.103339814,203.3129578,0.035852723,203.3129578,-0.02485612,203.3129578,-0.058550343,203.3129578,-0.129952878,203.3129578,-0.112209305,203.3129578,0.980219841,203.3129578,0.992842078,203.3129578,-0.066333063,203.3129578,-0.016179493,203.3129578,0.540728807,203.3129578,0.553041339,203.3129578,0.749819517,203.3129578,0.744770527
203.1556244,-0.022448961,203.1556244,0.253762841,203.1556244,0.360040933,203.1556244,0.314171732,203.1556244,0.417554855,203.1556244,0.198652014,203.1556244,0.224622801,203.1556244,0.589246452,203.1556244,0.61379689,203.1556244,0.502064765,203.1556244,0.521630764,203.1556244,0.499986976,203.1556244,0.461576343,203.1556244,0.367197424,203.1556244,0.455401242,203.1556244,0.384433985,203.1556244,0.406499773,203.1556244,0.43810299,203.1556244,0.459926128,203.1556244,0.620697856,203.1556244,0.625167072,203.1556244,0.558911622,203.1556244,0.555482328,203.1556244,0.491842538,203.1556244,0.390480489,203.1556244,0.566509962,203.1556244,0.549672842,203.1556244,0.838742018,203.1556244,0.837601185,203.1556244,0.640577793,203.1556244,0.633522809,203.1556244,0.972571075,203.1556244,0.995787561,203.1556244,0.513252199,203.1556244,0.521824002,203.1556244,0.218761906,203.1556244,0.351015031,203.1556244,0.088272259,203.1556244,0.177427501,203.1556244,0.347768992,203.1556244,0.338126272,203.1556244,1.077209473,203.1556244,1.061948538,203.1556244,0.187299103,203.1556244,0.216574654,203.1556244,0.681544781,203.1556244,0.719498813,203.1556244,0.550667703,203.1556244,0.476474643,203.1556244,0.15468964,203.1556244,0.182910994,203.1556244,0.521956027,203.1556244,0.636308014,203.1556244,0.155376166,203.1556244,0.197548568,203.1556244,0.536208272,203.1556244,0.556492984,203.1556244,0.743031263,203.1556244,0.729334652,203.1556244,0.473679215,203.1556244,0.495919317,203.1556244,0.229077026,203.1556244,0.326768756,203.1556244,0.284913659,203.1556244,0.303378016,203.1556244,0.396805644,203.1556244,0.329384416,203.1556244,0.61819303,203.1556244,0.514115334,203.1556244,0.438077033,203.1556244,0.515013754,203.1556244,0.436502367,203.1556244,0.445006371,203.1556244,0.19820869,203.1556244,0.206141472,203.1556244,0.052637905,203.1556244,0.020246459,203.1556244,0.387957782,203.1556244,0.413403362,203.1556244,0.125841677,203.1556244,0.043575283,203.1556244,-0.006312019,203.1556244,-0.030762998,203.1556244,-0.106242202,203.1556244,-0.080829315,203.1556244,0.942383349,203.1556244,0.95385015,203.1556244,-0.027953168,203.1556244,-0.005217381,203.1556244,0.541985512,203.1556244,0.546482146,203.1556244,0.765847445,203.1556244,0.725554705
202.9982758,-0.044979334,202.9982758,0.226964563,202.9982758,0.353583127,202.9982758,0.267432481,202.9982758,0.375545174,202.9982758,0.156939223,202.9982758,0.185858369,202.9982758,0.53472954,202.9982758,0.549478352,202.9982758,0.458994836,202.9982758,0.47486943,202.9982758,0.4363738,202.9982758,0.421399057,202.9982758,0.340685934,202.9982758,0.406256408,202.9982758,0.338736594,202.9982758,0.371723503,202.9982758,0.406914622,202.9982758,0.410681427,202.9982758,0.55532527,202.9982758,0.57399857,202.9982758,0.511967182,202.9982758,0.497108012,202.9982758,0.430358797,202.9982758,0.346407354,202.9982758,0.530084431,202.9982758,0.494850248,202.9982758,0.759532809,202.9982758,0.745169759,202.9982758,0.594225586,202.9982758,0.592285156,202.9982758,0.893934667,202.9982758,0.894996464,202.9982758,0.446872711,202.9982758,0.465185791,202.9982758,0.187928096,202.9982758,0.30149591,202.9982758,0.084075801,202.9982758,0.125002876,202.9982758,0.298010051,202.9982758,0.329084933,202.9982758,0.976030707,202.9982758,0.964819312,202.9982758,0.148049638,202.9982758,0.178727254,202.9982758,0.622155547,202.9982758,0.649017274,202.9982758,0.514278948,202.9982758,0.42548272,202.9982758,0.083340146,202.9982758,0.158078715,202.9982758,0.477199733,202.9982758,0.581120551,202.9982758,0.122374564,202.9982758,0.163315862,202.9982758,0.485878229,202.9982758,0.507324159,202.9982758,0.672774732,202.9982758,0.660047591,202.9982758,0.43316111,202.9982758,0.440854937,202.9982758,0.190810248,202.9982758,0.291093946,202.9982758,0.245973706,202.9982758,0.266371578,202.9982758,0.361153036,202.9982758,0.304667771,202.9982758,0.542980254,202.9982758,0.467097133,202.9982758,0.377872527,202.9982758,0.458228797,202.9982758,0.396007776,202.9982758,0.390370995,202.9982758,0.195826739,202.9982758,0.192871541,202.9982758,0.026116302,202.9982758,0.008533401,202.9982758,0.346071124,202.9982758,0.359480649,202.9982758,0.068896994,202.9982758,0.046694752,202.9982758,-0.021982785,202.9982758,-0.043115489,202.9982758,-0.115042418,202.9982758,-0.074114673,202.9982758,0.872749388,202.9982758,0.850172401,202.9982758,-0.045721166,202.9982758,-0.037181452,202.9982758,0.490211695,202.9982758,0.508698702,202.9982758,0.68696928,202.9982758,0.643761098
202.8409424,-0.02632241,202.8409424,0.231138051,202.8409424,0.349540949,202.8409424,0.282689452,202.8409424,0.382910371,202.8409424,0.189907059,202.8409424,0.202144027,202.8409424,0.534736812,202.8409424,0.549833238,202.8409424,0.468165547,202.8409424,0.48207444,202.8409424,0.454697669,202.8409424,0.438964367,202.8409424,0.361068338,202.8409424,0.406894445,202.8409424,0.370071799,202.8409424,0.389986575,202.8409424,0.416814983,202.8409424,0.419374198,202.8409424,0.550788403,202.8409424,0.566568792,202.8409424,0.509522319,202.8409424,0.503384948,202.8409424,0.458901078,202.8409424,0.366177142,202.8409424,0.535311878,202.8409424,0.511391282,202.8409424,0.747504294,202.8409424,0.745109618,202.8409424,0.593466461,202.8409424,0.571141005,202.8409424,0.860830963,202.8409424,0.87098372,202.8409424,0.467755199,202.8409424,0.471604019,202.8409424,0.214300022,202.8409424,0.322524279,202.8409424,0.099629767,202.8409424,0.140387535,202.8409424,0.31361711,202.8409424,0.329317123,202.8409424,0.932128787,202.8409424,0.954363406,202.8409424,0.163654685,202.8409424,0.213699758,202.8409424,0.625104129,202.8409424,0.637280345,202.8409424,0.521624267,202.8409424,0.451574504,202.8409424,0.127005339,202.8409424,0.189202353,202.8409424,0.480206877,202.8409424,0.580871642,202.8409424,0.152356893,202.8409424,0.174722508,202.8409424,0.507354915,202.8409424,0.496340901,202.8409424,0.667194307,202.8409424,0.646103799,202.8409424,0.443687618,202.8409424,0.445614427,202.8409424,0.1981785,202.8409424,0.306655407,202.8409424,0.26333797,202.8409424,0.275495112,202.8409424,0.383042008,202.8409424,0.334516615,202.8409424,0.547244668,202.8409424,0.486542314,202.8409424,0.39282918,202.8409424,0.480788469,202.8409424,0.406398505,202.8409424,0.412185639,202.8409424,0.201232329,202.8409424,0.209615514,202.8409424,0.038648695,202.8409424,0.042872481,202.8409424,0.37126115,202.8409424,0.383400589,202.8409424,0.097717911,202.8409424,0.058440197,202.8409424,-0.018455815,202.8409424,-0.013372346,202.8409424,-0.097918354,202.8409424,-0.048376609,202.8409424,0.834657192,202.8409424,0.858556449,202.8409424,-0.026072903,202.8409424,-0.01808789,202.8409424,0.487057149,202.8409424,0.498909503,202.8409424,0.670164168,202.8409424,0.657481849
202.683609,-0.038663428,202.683609,0.218482062,202.683609,0.303578854,202.683609,0.261803836,202.683609,0.347124159,202.683609,0.171777606,202.683609,0.182241768,202.683609,0.497469336,202.683609,0.488558441,202.683609,0.431892246,202.683609,0.446473151,202.683609,0.424186051,202.683609,0.404871613,202.683609,0.33160761,202.683609,0.387583971,202.683609,0.330852181,202.683609,0.356495351,202.683609,0.37958625,202.683609,0.392385185,202.683609,0.522975326,202.683609,0.517513573,202.683609,0.456758171,202.683609,0.459951848,202.683609,0.397343904,202.683609,0.325625598,202.683609,0.492630422,202.683609,0.467351854,202.683609,0.681228161,202.683609,0.681521177,202.683609,0.558311224,202.683609,0.529652119,202.683609,0.797982037,202.683609,0.80381614,202.683609,0.427159488,202.683609,0.444640756,202.683609,0.178792253,202.683609,0.283452809,202.683609,0.070120655,202.683609,0.123504542,202.683609,0.288650632,202.683609,0.306384385,202.683609,0.875449717,202.683609,0.884608626,202.683609,0.14767319,202.683609,0.18060343,202.683609,0.585620165,202.683609,0.584226012,202.683609,0.473506391,202.683609,0.413536847,202.683609,0.094375737,202.683609,0.151252076,202.683609,0.456348181,202.683609,0.546196401,202.683609,0.119112134,202.683609,0.170118183,202.683609,0.465710878,202.683609,0.480886936,202.683609,0.624573052,202.683609,0.600017428,202.683609,0.402920395,202.683609,0.425938785,202.683609,0.186086863,202.683609,0.267680258,202.683609,0.257916898,202.683609,0.260294825,202.683609,0.335499406,202.683609,0.314255267,202.683609,0.529741168,202.683609,0.442586988,202.683609,0.352387339,202.683609,0.440583825,202.683609,0.364368647,202.683609,0.387464553,202.683609,0.179968566,202.683609,0.194144413,202.683609,0.029273668,202.683609,0.009538515,202.683609,0.33856982,202.683609,0.359948456,202.683609,0.070237704,202.683609,0.04055826,202.683609,-0.024668336,202.683609,-0.0295105,202.683609,-0.112613589,202.683609,-0.077160269,202.683609,0.780610263,202.683609,0.785230339,202.683609,-0.026992964,202.683609,-0.01949189,202.683609,0.474437356,202.683609,0.46232596,202.683609,0.626942217,202.683609,0.613678396
202.5262604,-0.034293149,202.5262604,0.224646688,202.5262604,0.302023739,202.5262604,0.25496012,202.5262604,0.332419038,202.5262604,0.155260235,202.5262604,0.177359223,202.5262604,0.471666813,202.5262604,0.478352845,202.5262604,0.416552633,202.5262604,0.409464091,202.5262604,0.411709815,202.5262604,0.396226019,202.5262604,0.329179496,202.5262604,0.372734517,202.5262604,0.314709991,202.5262604,0.335687816,202.5262604,0.369708061,202.5262604,0.400499433,202.5262604,0.50286299,202.5262604,0.490096271,202.5262604,0.454571307,202.5262604,0.446805894,202.5262604,0.386907607,202.5262604,0.3249982,202.5262604,0.484390318,202.5262604,0.461915672,202.5262604,0.669983685,202.5262604,0.67482537,202.5262604,0.5225299,202.5262604,0.5211339,202.5262604,0.758376062,202.5262604,0.765077412,202.5262604,0.404210478,202.5262604,0.41868645,202.5262604,0.187726155,202.5262604,0.286123335,202.5262604,0.075180016,202.5262604,0.118357286,202.5262604,0.283056051,202.5262604,0.304568708,202.5262604,0.832207203,202.5262604,0.847524464,202.5262604,0.150643155,202.5262604,0.187810555,202.5262604,0.55785805,202.5262604,0.565606237,202.5262604,0.467763811,202.5262604,0.395035893,202.5262604,0.105755307,202.5262604,0.155703023,202.5262604,0.44029206,202.5262604,0.536089957,202.5262604,0.13458097,202.5262604,0.166950017,202.5262604,0.447779656,202.5262604,0.458461613,202.5262604,0.603866816,202.5262604,0.583710313,202.5262604,0.385669202,202.5262604,0.41225791,202.5262604,0.17735292,202.5262604,0.250579834,202.5262604,0.237422451,202.5262604,0.268624961,202.5262604,0.33849898,202.5262604,0.309648842,202.5262604,0.500528812,202.5262604,0.439665437,202.5262604,0.365968138,202.5262604,0.440150559,202.5262604,0.369119585,202.5262604,0.368938357,202.5262604,0.187463597,202.5262604,0.202107862,202.5262604,0.036539465,202.5262604,0.031015038,202.5262604,0.345795304,202.5262604,0.351383179,202.5262604,0.086471342,202.5262604,0.066686355,202.5262604,-0.012300212,202.5262604,-0.00938375,202.5262604,-0.08818043,202.5262604,-0.035105594,202.5262604,0.753110707,202.5262604,0.773257852,202.5262604,-0.029116487,202.5262604,-0.005099148,202.5262604,0.449608684,202.5262604,0.456215888,202.5262604,0.605801463,202.5262604,0.59421742
202.3689117,-0.034899209,202.3689117,0.196911395,202.3689117,0.303916037,202.3689117,0.246743977,202.3689117,0.30565244,202.3689117,0.14938575,202.3689117,0.170755476,202.3689117,0.454939842,202.3689117,0.449754298,202.3689117,0.407344908,202.3689117,0.393980414,202.3689117,0.409973472,202.3689117,0.370488763,202.3689117,0.328179836,202.3689117,0.354486436,202.3689117,0.303439051,202.3689117,0.315181106,202.3689117,0.34921065,202.3689117,0.368789613,202.3689117,0.468760163,202.3689117,0.470429093,202.3689117,0.429013491,202.3689117,0.420446038,202.3689117,0.374000967,202.3689117,0.305523187,202.3689117,0.461349785,202.3689117,0.434351653,202.3689117,0.643627346,202.3689117,0.632158816,202.3689117,0.508249044,202.3689117,0.503213704,202.3689117,0.722476184,202.3689117,0.722348273,202.3689117,0.397846907,202.3689117,0.412331879,202.3689117,0.160336494,202.3689117,0.262899727,202.3689117,0.057265587,202.3689117,0.105929509,202.3689117,0.284936965,202.3689117,0.27866143,202.3689117,0.81325233,202.3689117,0.806272924,202.3689117,0.139238447,202.3689117,0.178290218,202.3689117,0.525140762,202.3689117,0.522256434,202.3689117,0.438783318,202.3689117,0.377030045,202.3689117,0.08816395,202.3689117,0.145470619,202.3689117,0.418751121,202.3689117,0.508846581,202.3689117,0.130987063,202.3689117,0.169264391,202.3689117,0.429503709,202.3689117,0.460615665,202.3689117,0.58041811,202.3689117,0.5671103,202.3689117,0.385883927,202.3689117,0.38405183,202.3689117,0.162908107,202.3689117,0.243109882,202.3689117,0.240057766,202.3689117,0.26092571,202.3689117,0.320386529,202.3689117,0.290825725,202.3689117,0.466200262,202.3689117,0.40511027,202.3689117,0.351800501,202.3689117,0.444199413,202.3689117,0.348558873,202.3689117,0.362596929,202.3689117,0.177420214,202.3689117,0.182439506,202.3689117,0.032967076,202.3689117,0.033857785,202.3689117,0.314661682,202.3689117,0.316953003,202.3689117,0.083867945,202.3689117,0.051053546,202.3689117,-0.012283553,202.3689117,-0.01505872,202.3689117,-0.069579639,202.3689117,-0.046651024,202.3689117,0.718294084,202.3689117,0.714181364,202.3689117,-0.011414121,202.3689117,-0.002013447,202.3689117,0.426884741,202.3689117,0.437187314,202.3689117,0.562782168,202.3689117,0.587402165
202.2115784,-0.035734981,202.2115784,0.19587481,202.2115784,0.296357989,202.2115784,0.243468508,202.2115784,0.300468803,202.2115784,0.151793301,202.2115784,0.156752795,202.2115784,0.44458282,202.2115784,0.444623619,202.2115784,0.402887642,202.2115784,0.381262094,202.2115784,0.387800783,202.2115784,0.378346592,202.2115784,0.306999266,202.2115784,0.341272682,202.2115784,0.312944442,202.2115784,0.315090239,202.2115784,0.336940199,202.2115784,0.354582608,202.2115784,0.461825401,202.2115784,0.4732472,202.2115784,0.421783596,202.2115784,0.428415418,202.2115784,0.366766304,202.2115784,0.309434086,202.2115784,0.460802555,202.2115784,0.424432784,202.2115784,0.633535981,202.2115784,0.624326527,202.2115784,0.488709539,202.2115784,0.478438437,202.2115784,0.74729228,202.2115784,0.731822848,202.2115784,0.384166718,202.2115784,0.399736106,202.2115784,0.17344892,202.2115784,0.259500325,202.2115784,0.067222781,202.2115784,0.106013887,202.2115784,0.276927501,202.2115784,0.269426167,202.2115784,0.806799829,202.2115784,0.789257646,202.2115784,0.149844706,202.2115784,0.178047225,202.2115784,0.524860382,202.2115784,0.535682738,202.2115784,0.419619083,202.2115784,0.378689081,202.2115784,0.099447697,202.2115784,0.155400962,202.2115784,0.413232654,202.2115784,0.502544105,202.2115784,0.111818127,202.2115784,0.152997315,202.2115784,0.405409664,202.2115784,0.435033947,202.2115784,0.562191665,202.2115784,0.536318004,202.2115784,0.391018897,202.2115784,0.391836673,202.2115784,0.159778729,202.2115784,0.223421127,202.2115784,0.231215552,202.2115784,0.260380238,202.2115784,0.310692608,202.2115784,0.301462203,202.2115784,0.466700137,202.2115784,0.399958819,202.2115784,0.344165444,202.2115784,0.425150335,202.2115784,0.345925629,202.2115784,0.367792785,202.2115784,0.184347972,202.2115784,0.188539743,202.2115784,0.039491493,202.2115784,0.032925215,202.2115784,0.31497854,202.2115784,0.336315364,202.2115784,0.08983539,202.2115784,0.065325074,202.2115784,-0.004179871,202.2115784,-0.010003249,202.2115784,-0.084673092,202.2115784,-0.033374444,202.2115784,0.696822166,202.2115784,0.69879669,202.2115784,-0.005696171,202.2115784,-0.004383645,202.2115784,0.432067424,202.2115784,0.432075203,202.2115784,0.574662268,202.2115784,0.570241451
