Date and Time (UTC),Site,Weather Station,Sensor,Sensor Value (ADC),Sensor Battery (V),Sensor Tx Level,Sensor Temperature (°C),Sensor Tilt (°),Sensor Depth (m),Turbidity (NTU),Salinity (PSU),Dissolved Oxygen (%),DO Concentration (mg/l),CDOM (ppb),Chlorophyll (µg/L),Phycocyanin (ppb),Air Temperature (°C),Barometric Air Pressure (mb),Wind Speed (kph),Wind Gusts (kph),Wind Direction
2021-08-15 19:32,raeon-1,,aquaMeasure-684005,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:32,raeon-1,,aquaMeasure-670772,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:32,raeon-1,,aquaMeasure-684500,,,,,,,,,,,,,,,,,,
2021-08-15 19:32,raeon-1,,aquaMeasure-670774,198,,,,,,,,108.7,,,,,,,,,
2021-08-15 19:32,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671073,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-684004,46,,,,,,,,,,,,81.5,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671123,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-670792,175,,,,,,,,96.1,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671077,185,,,18.5,,,,,,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-682502,27,,,,,,,,,,,5.3,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-671132,190,,,,,,,,104.3,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-684503,,,,,,,,,,,,,,,,,,
2021-08-15 19:33,raeon-1,,aquaMeasure-682008,2,,,,2,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-682517,13,,,,,,,,,,,2.6,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-684005,58,,,,,,,,,,,,102.8,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-671127,38,,,,,,,,20.9,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-671121,192,,,,,,,,105.4,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-684504,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-670772,227,,,,,,,,124.6,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-684004,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-671125,168,,,,168,,,,,,,,,,,,,
2021-08-15 19:34,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671077,19,,,,19,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671123,172,,,,172,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-670774,7,,,,7,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671132,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-670792,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671127,189,,,18.9,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-684005,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:35,raeon-1,,aquaMeasure-684001,23,,,,,,,,,,,,40.7,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-671073,167,,,,,,,,91.7,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-684004,50,,,,,,,,,,,,88.6,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-670772,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-671077,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-670774,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-670792,175,,,,,,,,96.1,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-671125,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:36,raeon-1,,aquaMeasure-671123,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-682502,26,,,,,,,,,,,5.1,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-684005,18,,,,18,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,Airmar-60225552,,,,,,,,,,,,,,,21,1026.4,11.7,14.7,E
2021-08-15 19:37,raeon-1,Airmar-60225551,,,,,,,,,,,,,,,20.6,1025.5,11,13.9,SE
2021-08-15 19:37,raeon-1,,aquaMeasure-671127,39,,,,,,,,21.4,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-686160,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-671121,191,,,,,,,,104.9,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-682509,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-670772,167,,,,167,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-684505,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:37,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-682003,4,,,,4,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-684004,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-682006,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-670774,208,,,,,,,,114.2,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:38,raeon-1,,aquaMeasure-671123,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-684005,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671127,189,,,18.9,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671073,167,,,,,,,,91.7,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-670792,178,,,,178,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-670772,222,,,,,,,,121.9,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-671077,185,,,18.5,,,,,,,,,,,,,,
2021-08-15 19:39,raeon-1,,aquaMeasure-684000,18,,,,,,,,,,,,31.9,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671125,165,,,,,,,,90.6,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-684004,46,,,,,,,,,,,,81.5,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-684501,11,,,,11,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-682502,26,,,,,,,,,,,5.1,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-682505,14,,,,,,,,,,,2.8,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671123,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-684005,50,,,,,,,,,,,,88.6,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671121,174,,,,174,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-671127,164,,,,164,,,,,,,,,,,,,
2021-08-15 19:40,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-684503,11,,,,11,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-670792,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-670774,198,,,,,,,,108.7,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-682524,43,,,,,,,,,,,8.5,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671123,252,,,,,,,,138.4,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671077,53,,,,,,,,29.1,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-682005,75,,,,,,4.4,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-684501,72,1,,,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671121,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:41,raeon-1,,aquaMeasure-671125,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-684004,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-682523,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-671073,168,,,,168,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-671132,193,,,,,,,,106,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-671124,172,,,,172,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-671127,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-684503,,,,,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-670772,221,,,,,,,,121.3,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-684005,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:42,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-684500,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-670792,175,,,,,,,,96.1,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-682502,26,,,,,,,,,,,5.1,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671123,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-684501,3,,,,,,,,,,2,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671125,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671073,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671077,186,,,18.6,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671121,191,,,,,,,,104.9,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-671124,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:43,raeon-1,,aquaMeasure-684004,46,,,,,,,,,,,,81.5,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-684005,52,,,,,,,,,,,,92.1,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-682517,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-684504,178,,,,178,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-670774,195,,,,,,,,107.1,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-682008,254,,,,,,15,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-671127,39,,,,,,,,21.4,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-671074,163,,,,163,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:44,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671132,193,,,,,,,,106,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-670792,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671123,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-684004,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-682007,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671077,56,,,,,,,,30.7,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671127,189,,,18.9,,,,,,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-670772,223,,,,,,,,122.4,,,,,,,,,
2021-08-15 19:45,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-686160,177,,,,177,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-684001,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-682502,6,,,,6,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-684501,4,,,,,,,,,,2,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671073,167,,,,,,,,91.7,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671123,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671125,165,,,,,,,,90.6,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-670792,176,,,,,,,,96.6,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:46,raeon-1,,aquaMeasure-671121,191,,,,,,,,104.9,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-671077,188,,,18.8,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-684004,6,,,,6,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-684005,45,,,,,,,,,,,,79.7,,,,,
2021-08-15 19:47,raeon-1,Airmar-60225552,,,,,,,,,,,,,,,21,1026.2,11.6,15.1,E
2021-08-15 19:47,raeon-1,Airmar-60225551,,,,,,,,,,,,,,,20.5,1025.4,11.7,15.2,E
2021-08-15 19:47,raeon-1,,aquaMeasure-670774,201,,,,,,,,110.4,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-684505,18,,,,18,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:47,raeon-1,,aquaMeasure-671127,40,,,,,,,,22,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-682509,13,,,,13,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-682006,254,,,,,,15,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-682502,72,1,,,,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671123,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671125,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-682003,254,,,,,,15,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-684004,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-684503,2,,,,,,,,,,1,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671132,193,,,,,,,,106,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-671077,57,,,,,,,,31.3,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-670792,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:48,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671073,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-670772,218,,,,,,,,119.7,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-684000,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-684501,5,,,,,,,,,,3,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671121,191,,,,,,,,104.9,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671123,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671125,171,,,,171,,,,,,,,,,,,,
2021-08-15 19:49,raeon-1,,aquaMeasure-671127,189,,,18.9,,,,,,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-682505,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-670792,176,,,,,,,,96.6,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-682502,29,,,,,,,,,,,5.7,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-684005,62,,,,,,,,,,,,109.8,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-684004,48,,,,,,,,,,,,85,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-670774,9,,,,9,,,,,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:50,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-682524,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-684501,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671125,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671127,39,,,,,,,,21.4,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671123,171,,,,171,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-682005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:51,raeon-1,,aquaMeasure-671077,26,,,,26,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-670774,204,,,,,,,,112,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-684004,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-686160,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-682523,23,,,,,,,,,,,4.5,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-671073,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-670772,167,,,,167,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-684500,,,,,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-671127,189,,,18.9,,,,,,,,,,,,,,
2021-08-15 19:52,raeon-1,,aquaMeasure-684501,4,,,,,,,,,,2,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671125,164,,,,,,,,90,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-670792,176,,,,,,,,96.6,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671121,191,,,,,,,,104.9,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671132,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671123,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-684005,19,,,,19,,,,,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-684504,1,,,,,,,,,,1,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-682502,24,,,,,,,,,,,4.7,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671077,51,,,,,,,,28,,,,,,,,,
2021-08-15 19:53,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-684004,50,,,,,,,,,,,,88.6,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671124,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671125,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-682517,13,,,,,,,,,,,2.6,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-670772,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-670792,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671127,41,,,,,,,,22.5,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-682008,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671121,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-670774,204,,,,,,,,112,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-671123,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:54,raeon-1,,aquaMeasure-684005,54,,,,,,,,,,,,95.7,,,,,
2021-08-15 19:55,raeon-1,,aquaMeasure-671132,194,,,,,,,,106.5,,,,,,,,,
2021-08-15 19:55,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 19:55,raeon-1,,aquaMeasure-682502,250,,,25,,,,,,,,,,,,,,
2021-08-15 19:55,raeon-1,,aquaMeasure-684503,4,,,,4,,,,,,,,,,,,,
